id,round,opponent_team,was_home,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,value,selected,transfers_in,transfers_out
240,2,3,False,4,1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0,50,1093,21,348
240,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1385,309,187
240,4,6,False,21,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.35,2,50,1598,334,206
240,5,17,False,45,1,0,0,0,0,0,6,0,0.12,0.01,0.13,0.25,7,50,1818,374,273
277,1,16,True,90,8,0,0,1,0,0,27,0,0.00,0.00,0.00,1.83,21,40,134746,0,0
277,2,7,False,90,9,0,0,1,0,1,25,0,0.00,0.00,0.00,1.29,13,40,197783,42937,11207
277,3,2,True,90,6,0,0,1,0,0,18,0,0.00,0.00,0.00,1.93,7,40,623541,335706,57666
277,4,6,False,90,2,0,0,0,2,0,-1,1,0.04,0.00,0.04,0.91,14,41,688208,223735,73551
277,5,17,False,77,1,0,0,0,2,0,2,0,0.01,0.00,0.01,1.31,4,41,776181,120781,44497
279,1,16,True,63,14,1,0,1,0,2,39,0,0.52,0.00,0.52,0.86,7,40,83256,0,0
279,2,7,False,90,6,0,0,1,0,0,24,0,0.00,0.00,0.00,1.29,7,40,200860,79406,15593
279,3,2,True,90,5,0,0,1,0,0,17,1,0.00,0.00,0.00,1.93,6,41,1055220,631920,69249
279,4,6,False,90,1,0,0,0,2,0,-6,0,0.13,0.00,0.13,0.91,3,42,1350778,349993,78543
279,5,17,False,90,1,0,0,0,2,0,5,0,0.01,0.01,0.02,1.44,4,42,1547412,250066,87117
280,1,16,True,69,6,0,0,1,0,0,23,0,0.00,0.01,0.01,1.16,2,40,59278,0,0
280,2,7,False,45,0,0,0,0,0,0,2,1,0.00,0.00,0.00,1.09,4,40,62770,2623,5081
280,3,2,True,63,6,0,0,1,0,0,19,0,0.00,0.01,0.01,1.81,0,40,54378,1532,10186
280,4,6,False,81,1,0,0,0,2,0,2,0,0.13,0.01,0.14,0.72,3,40,65983,9488,4128
280,5,17,False,90,1,0,0,0,2,0,3,0,0.00,0.04,0.04,1.44,2,40,74510,11929,4413
281,1,16,True,20,1,0,0,0,0,0,4,0,0.05,0.00,0.05,0.67,3,40,1668,0,0
281,2,7,False,45,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.20,3,40,7175,1108,413
281,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,6824,1010,1673
281,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,5246,0,1503
281,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,4645,0,664
282,1,16,True,84,6,0,0,1,0,0,24,0,0.02,0.07,0.09,1.76,6,40,67208,0,0
282,2,7,False,90,6,0,0,1,0,0,21,0,0.00,0.07,0.07,1.29,2,40,90479,12892,4191
282,3,2,True,90,8,0,0,1,0,2,30,0,0.00,0.04,0.04,1.93,4,40,123114,26812,8343
282,4,6,False,90,4,0,1,0,2,0,20,0,0.00,0.17,0.17,0.91,7,40,195043,75912,16922
282,5,17,False,90,0,0,0,0,2,0,-1,1,0.00,0.08,0.08,1.44,5,40,326502,141201,22835
285,1,16,True,26,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.96,2,40,8697,0,0
285,2,7,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,13083,646,690
285,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,13231,1008,1499
285,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,12640,574,1203
285,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,12664,725,917
286,1,16,True,90,3,0,0,1,0,0,8,0,0.05,0.03,0.08,1.83,10,50,40446,0,0
286,2,7,False,82,6,0,1,1,0,0,23,0,0.12,0.02,0.14,1.11,10,50,63814,13890,4031
286,3,2,True,81,5,0,0,1,0,0,15,0,0.03,0.01,0.04,1.93,12,50,88726,26562,10439
286,4,6,False,59,13,2,0,0,1,2,43,0,0.17,0.06,0.23,0.26,1,50,107667,26566,11658
286,5,17,False,82,4,0,1,0,2,0,22,1,0.35,0.31,0.66,1.31,11,51,497698,362918,33910
287,1,16,True,19,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.67,3,50,6086,0,0
287,2,7,False,31,6,1,0,0,0,0,24,0,0.58,0.00,0.58,0.20,1,50,6233,305,987
287,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,6931,2873,2733
287,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,4292,0,2492
287,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,3415,0,1008
289,1,16,True,90,2,0,0,1,0,0,9,1,0.00,0.00,0.00,1.83,9,45,57929,0,0
289,2,7,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,71261,10141,5690
289,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,57596,2885,15250
289,4,6,False,68,1,0,0,0,2,0,2,1,0.00,0.00,0.00,0.55,10,45,52575,2257,8983
289,5,17,False,45,0,0,0,0,2,0,6,1,0.00,0.12,0.12,1.19,2,45,51411,4076,6306
290,1,16,True,90,6,0,1,1,0,0,20,0,0.00,0.44,0.44,1.83,3,45,272889,0,0
290,2,7,False,90,2,0,0,1,0,0,6,1,0.00,0.01,0.01,1.29,10,45,391444,92371,22374
290,3,2,True,90,3,0,0,1,0,0,10,0,0.04,0.01,0.05,1.93,6,45,523606,157568,66242
290,4,6,False,90,2,0,0,0,2,0,22,0,0.04,0.10,0.14,0.91,11,45,601956,170308,88811
290,5,17,False,77,2,0,0,0,2,0,9,0,0.13,0.03,0.16,1.31,3,45,597244,62686,63572
295,1,16,True,90,5,0,1,1,0,0,21,0,0.16,0.01,0.17,1.83,5,55,113765,0,0
295,2,7,False,90,1,0,0,1,0,0,7,1,0.00,0.01,0.01,1.29,4,55,219548,82641,15941
295,3,2,True,90,2,0,0,1,0,0,2,0,0.38,0.05,0.43,1.93,3,55,211366,40632,50000
295,4,6,False,81,4,0,1,0,2,0,17,1,0.33,0.04,0.37,0.72,3,55,198314,22215,40731
295,5,17,False,90,1,0,0,0,2,0,5,1,0.36,0.02,0.38,1.44,6,55,213941,35498,28675
340,1,16,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1365,0,0
340,2,7,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1160,45,288
340,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1068,99,223
340,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1173,185,163
340,5,17,False,7,1,0,0,0,0,0,5,0,0.10,0.02,0.12,0.13,1,50,1289,281,233
556,1,16,True,5,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.07,0,40,218902,0,0
556,2,7,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,224749,5393,15441
556,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,218007,10419,23113
556,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,203969,5238,19245
556,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,187250,3674,19477
563,1,16,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2175,0,0
563,2,7,False,45,1,0,0,0,0,0,6,0,0.00,0.00,0.00,1.09,3,50,2129,118,328
563,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2482,421,317
563,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2165,141,510
563,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1759,23,441
572,1,16,True,90,10,0,0,1,0,3,41,0,0.00,0.00,0.00,1.83,0,45,48305,0,0
572,2,7,False,90,10,0,0,1,0,3,32,0,0.00,0.00,0.00,1.29,0,45,301344,101970,12415
572,3,2,True,90,6,0,0,1,0,0,25,0,0.00,0.00,0.00,1.93,0,46,857252,367782,60873
572,4,6,False,90,2,0,0,0,2,0,15,0,0.00,0.00,0.00,0.91,0,46,1074132,238858,67748
572,5,17,False,90,6,0,0,0,2,0,16,1,0.00,0.00,0.00,1.44,0,46,1243266,162718,54614
574,1,16,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,7500,0,0
574,2,7,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,7716,307,969
574,3,2,True,8,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,1,50,6691,321,1460
574,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,6454,444,865
574,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,6046,289,826
576,1,16,True,70,3,0,0,1,0,0,11,0,0.00,0.03,0.03,1.16,6,50,6733,0,0
576,2,7,False,58,0,0,0,0,0,0,-2,1,0.01,0.01,0.02,1.09,7,50,9465,1430,597
576,3,2,True,62,3,0,0,1,0,0,5,0,0.04,0.01,0.05,1.81,2,50,8900,770,1686
576,4,6,False,59,1,0,0,0,1,0,3,0,0.01,0.00,0.01,0.26,5,50,8779,621,1031
576,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,8823,701,909
585,1,16,True,26,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.96,4,40,53978,0,0
585,2,7,False,31,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.20,1,40,63919,2771,3602
585,3,2,True,19,1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.12,2,40,64658,3434,5099
585,4,6,False,31,1,0,0,0,1,0,-1,0,0.00,0.01,0.01,0.64,1,40,62794,2136,4592
585,5,17,False,90,1,0,0,0,2,0,11,0,0.02,0.03,0.05,1.44,8,40,63742,3458,3594
586,1,16,True,63,15,1,0,1,0,1,35,0,0.28,0.00,0.28,0.86,13,40,92688,0,0
586,2,7,False,58,1,0,0,0,0,0,9,0,0.01,0.00,0.01,1.09,9,40,418634,179580,19460
586,3,2,True,70,8,0,0,1,0,0,22,0,0.03,0.00,0.03,1.81,10,40,619201,166798,68763
586,4,6,False,58,1,0,0,0,1,0,3,0,0.00,0.00,0.00,0.26,7,41,895270,316492,70463
586,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,41,693276,13422,166297
589,1,16,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2352,0,0
589,2,7,False,45,1,0,0,0,0,0,6,0,0.00,0.01,0.01,0.20,6,50,2781,135,313
589,3,2,True,81,2,0,0,1,0,0,7,1,0.00,0.01,0.01,1.93,10,50,2738,213,347
589,4,6,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2686,172,283
589,5,17,False,12,1,0,0,0,0,0,5,0,0.03,0.01,0.04,0.13,1,50,2600,149,292
617,2,7,False,7,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.18,0,50,49,25,2
617,3,2,True,8,1,0,0,0,0,0,5,0,0.05,0.00,0.05,0.00,0,50,871,671,189
617,4,6,False,30,1,0,0,0,1,0,3,0,0.47,0.16,0.63,0.64,2,50,1116,339,192
617,5,17,False,27,6,1,0,0,0,0,25,0,0.27,0.20,0.47,0.16,0,50,1422,401,229
637,3,2,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2077,1607,202
637,4,6,False,8,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.18,1,50,5168,3312,901
637,5,17,False,12,1,0,0,0,0,0,5,0,0.00,0.01,0.01,0.13,1,50,10422,5586,1718
638,3,2,True,26,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.12,1,40,17629,6454,773
638,4,6,False,8,0,0,0,0,0,0,0,1,0.05,0.00,0.05,0.18,0,40,34986,14148,3476
638,5,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,29384,5014,3577
642,3,2,True,27,1,0,0,0,0,0,5,0,0.00,0.04,0.04,0.12,1,55,569,446,58
642,4,6,False,30,1,0,0,0,1,0,6,0,0.02,0.03,0.05,0.64,4,55,1526,883,277
642,5,17,False,62,2,0,0,0,2,0,2,0,0.19,0.04,0.23,1.28,3,55,2637,1275,514
259,1,20,True,90,2,0,0,0,1,0,7,0,0.00,0.01,0.01,0.66,5,40,1668644,0,0
259,2,16,False,90,2,0,0,0,5,0,7,0,0.00,0.00,0.00,4.77,12,40,1683238,26513,70924
259,3,14,True,90,3,0,0,0,2,0,10,0,0.00,0.01,0.01,0.69,11,40,1603991,43514,125150
259,4,8,False,90,1,0,0,0,2,0,8,0,0.00,0.13,0.13,0.62,7,40,1519556,39336,143602
259,5,9,False,90,4,0,0,0,1,0,13,0,0.06,0.01,0.07,2.24,10,40,1423347,19674,112946
267,1,20,True,90,5,0,1,0,1,0,22,0,0.00,0.02,0.02,0.66,6,50,10816,0,0
267,2,16,False,72,1,0,0,0,4,0,11,1,0.02,0.02,0.04,3.91,11,50,12592,1178,1345
267,3,14,True,90,2,0,0,0,2,0,13,0,0.00,0.02,0.02,0.69,4,50,11933,809,1806
267,4,8,False,76,1,0,0,0,2,0,8,1,0.00,0.10,0.10,0.35,10,50,11520,772,1417
267,5,9,False,72,2,0,0,0,1,0,14,0,0.00,0.25,0.25,1.76,6,50,10737,469,1385
300,1,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,47085,0,0
300,2,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,48759,209,4572
300,3,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,44862,350,4464
300,4,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,42889,363,2771
300,5,9,False,90,2,0,0,0,1,0,10,0,0.00,0.01,0.01,2.24,0,44,41812,763,2106
304,1,20,True,90,4,0,0,0,1,0,16,0,0.00,0.16,0.16,0.66,18,40,313565,0,0
304,2,16,False,90,0,0,0,0,5,0,-14,0,0.07,0.01,0.08,4.77,1,40,338381,15639,13984
304,3,14,True,90,3,0,0,0,2,0,5,0,0.00,0.01,0.01,0.69,11,40,330000,22172,37193
304,4,8,False,90,1,0,0,0,2,0,5,0,0.00,0.08,0.08,0.62,9,40,317758,18186,40551
304,5,9,False,90,2,0,0,0,1,0,12,0,0.00,0.00,0.00,2.24,9,40,302768,7422,21615
305,1,20,True,90,2,0,0,0,1,0,10,0,0.00,0.01,0.01,0.66,7,40,479363,0,0
305,2,16,False,90,6,1,0,0,5,0,1,0,0.54,0.12,0.66,4.77,4,40,482824,7322,21290
305,3,14,True,90,1,0,0,0,2,0,4,0,0.11,0.12,0.23,0.69,6,40,540194,62873,39956
305,4,8,False,90,14,1,2,0,2,1,35,0,0.52,0.19,0.71,0.62,2,40,543743,45631,60527
305,5,9,False,90,2,0,0,0,1,0,2,0,0.42,0.02,0.44,2.24,5,40,755615,204377,35843
306,1,20,True,90,2,0,0,0,1,0,12,0,0.00,0.00,0.00,0.66,7,40,134129,0,0
306,2,16,False,90,-1,0,0,0,5,0,-13,1,0.00,0.01,0.01,4.77,10,40,141835,1636,6111
306,3,14,True,90,1,0,0,0,2,0,6,0,0.00,0.04,0.04,0.69,7,40,134162,2678,11273
306,4,8,False,87,1,0,0,0,2,0,7,0,0.00,0.01,0.01,0.62,6,40,127747,1996,9662
306,5,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,121588,1426,7695
308,1,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,56130,0,0
308,2,16,False,17,1,0,0,0,1,0,-1,0,0.00,0.00,0.00,0.86,3,40,59266,269,4416
308,3,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,55806,612,4548
308,4,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,52748,431,3716
308,5,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,80113,11325,4097
309,1,20,True,79,4,0,0,0,1,0,26,0,0.03,0.03,0.06,0.63,12,50,11544,0,0
309,2,16,False,61,2,0,0,0,3,0,6,0,0.00,0.02,0.02,2.85,9,50,14039,1197,1393
309,3,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,13914,1106,1985
309,4,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,12735,377,1862
309,5,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,11613,337,1767
313,1,20,True,19,7,1,0,0,0,1,27,0,0.10,0.00,0.10,0.03,2,55,24135,0,0
313,2,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,29170,3202,2443
313,3,14,True,24,1,0,0,0,0,0,3,0,0.05,0.02,0.07,0.06,2,55,24744,1167,5726
313,4,8,False,62,1,0,0,0,1,0,8,1,0.15,0.02,0.17,0.20,2,54,22006,468,3722
313,5,9,False,65,2,0,0,0,1,0,10,0,0.00,0.33,0.33,1.68,4,54,19907,514,2903
315,1,20,True,65,2,0,0,0,1,0,22,0,0.00,0.41,0.41,0.63,7,55,21235,0,0
315,2,16,False,82,4,0,1,0,5,0,25,1,0.00,0.22,0.22,4.59,4,55,21573,570,2768
315,3,14,True,78,2,0,0,0,2,0,14,0,0.03,0.15,0.18,0.69,6,55,21660,2126,2975
315,4,8,False,61,1,0,0,0,1,0,6,1,0.00,0.05,0.05,0.20,7,55,21628,1970,2434
315,5,9,False,66,-1,0,0,0,1,0,4,0,0.14,0.28,0.42,1.68,4,54,19671,636,2667
316,1,20,True,65,9,1,0,0,1,3,41,0,0.82,0.06,0.88,0.63,3,55,33590,0,0
316,2,16,False,45,1,0,0,0,1,0,7,0,0.00,0.00,0.00,0.77,1,55,182058,76807,16810
316,3,14,True,65,2,0,0,0,2,0,8,0,0.22,0.00,0.22,0.62,3,55,167319,20740,51244
316,4,8,False,62,12,1,1,0,1,3,45,0,0.44,0.05,0.49,0.20,2,55,178755,26091,24353
316,5,9,False,80,2,0,0,0,1,0,9,0,0.13,0.01,0.14,2.07,1,55,360268,160060,26867
318,1,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,14821,0,0
318,2,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,12592,106,3928
318,3,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,9209,41,3450
318,4,8,False,28,1,0,0,0,1,0,6,0,0.02,0.00,0.01,0.41,3,54,8038,38,1341
318,5,9,False,24,1,0,0,0,0,0,5,0,0.06,0.01,0.07,0.56,1,54,7806,83,405
320,1,20,True,24,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.03,3,50,47871,0,0
320,2,16,False,45,5,1,0,0,4,0,30,0,0.97,0.00,0.97,4.01,0,50,52422,4625,6250
320,3,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,114005,62654,17220
320,4,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,129479,36471,19354
320,5,9,False,9,1,0,0,0,0,0,3,0,0.17,0.00,0.17,0.16,0,50,132823,22206,21609
321,1,20,True,10,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.03,0,45,199675,0,0
321,2,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,247770,40712,23441
321,3,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,367243,127698,54154
321,4,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,372683,82088,57506
321,5,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,402496,62123,49386
323,1,20,True,24,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.03,3,45,130440,0,0
323,2,16,False,7,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.18,1,45,133761,5615,11565
323,3,14,True,11,1,0,0,0,0,0,5,0,0.05,0.00,0.05,0.00,1,45,133131,11626,15966
323,4,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,126703,7120,14291
323,5,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,114904,2383,14025
562,1,20,True,79,2,0,0,0,1,0,7,0,0.61,0.00,0.61,0.63,9,55,37656,0,0
562,2,16,False,72,2,0,0,0,4,0,10,0,0.06,0.01,0.07,3.91,5,55,37115,740,4042
562,3,14,True,65,2,0,0,0,2,0,9,0,0.04,0.00,0.04,0.62,5,55,32352,903,5839
562,4,8,False,27,1,0,0,0,1,0,1,0,0.00,0.00,0.00,0.41,0,54,29173,861,4518
562,5,9,False,16,1,0,0,0,0,0,5,0,0.00,0.01,0.01,0.48,1,54,25203,224,4371
564,1,20,True,90,2,0,0,0,1,0,12,0,0.00,0.00,0.00,0.66,0,45,57252,0,0
564,2,16,False,90,2,0,0,0,5,0,9,0,0.00,0.01,0.01,4.77,0,45,62701,1329,3576
564,3,14,True,90,2,0,0,0,2,0,13,0,0.00,0.00,0.00,0.69,0,45,58738,4399,7157
564,4,8,False,90,1,0,0,0,2,0,6,0,0.00,0.00,0.00,0.62,0,45,63943,5936,5606
564,5,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,63895,2903,4238
571,1,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,12850,0,0
571,2,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,11870,214,2207
571,3,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,9821,223,2351
571,4,8,False,13,1,0,0,0,0,0,8,0,0.00,0.01,0.01,0.27,2,49,9156,327,1233
571,5,9,False,17,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.48,0,49,8567,181,940
591,1,20,True,70,5,0,1,0,1,0,24,0,0.23,0.31,0.54,0.63,8,55,24595,0,0
591,2,16,False,90,5,0,1,0,5,0,25,0,0.40,0.31,0.71,4.77,8,55,48266,17669,4454
591,3,14,True,90,1,0,0,0,2,0,16,1,0.24,0.02,0.26,0.69,5,55,82553,35897,10811
591,4,8,False,90,2,0,0,0,2,0,7,0,0.05,0.20,0.25,0.62,5,55,96833,28533,15556
591,5,9,False,73,2,0,0,0,1,0,11,0,0.34,0.05,0.39,1.76,5,55,89625,9464,15468
592,1,20,True,10,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.03,2,40,86218,0,0
592,2,16,False,17,1,0,0,0,1,0,-1,0,0.00,0.00,0.00,0.86,0,40,99458,2769,5866
592,3,14,True,12,1,0,0,0,0,0,4,0,0.00,0.02,0.02,0.00,0,40,100578,4401,7161
592,4,8,False,2,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,1,40,97893,3046,5631
592,5,9,False,90,2,0,0,0,1,0,17,0,0.02,0.01,0.03,2.24,8,40,94948,2569,5478
619,2,16,False,28,1,0,0,0,2,0,11,0,0.00,0.01,0.01,1.92,6,50,127,89,5
619,3,14,True,77,4,0,0,0,2,0,24,0,0.00,0.02,0.02,0.69,19,50,1551,1326,347
619,4,8,False,90,4,0,0,0,2,0,14,0,0.00,0.04,0.04,0.62,13,50,3376,2317,909
619,5,9,False,80,2,0,0,0,1,0,15,0,0.00,0.02,0.02,2.07,6,50,7887,4756,1349
640,3,14,True,24,1,0,0,0,0,0,4,0,0.02,0.01,0.03,0.06,0,55,1904,1761,233
640,4,8,False,27,5,1,0,0,1,0,32,0,0.52,0.00,0.52,0.41,2,55,4207,2524,689
640,5,9,False,9,0,0,0,0,0,0,-2,1,0.10,0.00,0.10,0.16,3,55,7673,4077,1300
260,1,18,False,65,3,0,0,1,0,0,8,0,0.00,0.02,0.02,0.53,2,65,577649,0,0
260,2,4,True,45,1,0,0,0,0,0,7,0,0.01,0.04,0.05,1.13,6,65,557212,14929,57768
260,3,5,False,17,0,0,0,0,0,0,0,1,0.00,0.00,0.00,1.32,1,64,401861,7327,155605
260,4,17,True,18,1,0,0,0,1,0,4,0,0.00,0.03,0.03,0.30,2,63,291023,3258,124782
260,5,8,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,62,220557,3457,78547
327,1,18,False,90,10,0,0,1,0,2,28,0,0.11,0.00,0.11,0.66,12,50,27043,0,0
327,2,4,True,45,1,0,0,0,1,0,0,0,0.00,0.00,0.00,0.55,5,50,96315,45219,8184
327,3,5,False,29,1,0,0,0,1,0,1,0,0.00,0.00,0.00,1.95,4,50,95603,14908,17527
327,4,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,87595,4371,14839
327,5,8,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,79639,3804,13065
329,1,18,False,90,6,0,0,1,0,0,21,0,0.03,0.06,0.09,0.66,7,45,330772,0,0
329,2,4,True,33,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.35,4,45,358288,21600,12574
329,3,5,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,220934,5070,127627
329,4,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,118013,168,112844
329,5,8,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,89396,56,34960
330,1,18,False,90,6,0,0,1,0,0,24,0,0.00,0.00,0.00,0.66,3,45,45674,0,0
330,2,4,True,67,2,0,0,0,1,0,9,0,0.00,0.01,0.01,0.74,7,45,54809,5925,3124
330,3,5,False,60,14,1,0,1,0,3,30,1,0.90,0.02,0.92,0.24,2,45,54984,5089,5521
330,4,17,True,82,15,1,0,1,0,3,45,0,0.41,0.05,0.46,0.59,3,45,232034,121956,23933
330,5,8,True,66,5,0,0,1,0,0,14,1,0.07,0.00,0.07,0.66,1,46,695534,393603,26630
331,1,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,5099,0,0
331,2,4,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,4329,66,992
331,3,5,False,90,2,0,0,0,1,0,9,0,0.00,0.00,0.00,2.19,5,45,4932,644,391
331,4,17,True,72,6,0,0,1,0,0,26,0,0.00,0.18,0.18,0.58,4,45,5954,1148,527
331,5,8,True,90,6,0,0,1,0,0,27,0,0.00,0.03,0.03,1.06,5,45,8163,1740,520
332,1,18,False,90,10,0,0,1,0,2,28,0,0.00,0.01,0.01,0.66,12,45,52732,0,0
332,2,4,True,90,2,0,0,0,1,0,12,0,0.03,0.01,0.04,1.67,8,45,121554,43534,9391
332,3,5,False,90,4,0,0,0,1,0,9,0,0.14,0.00,0.14,2.19,10,45,150950,35632,21428
332,4,17,True,90,2,0,0,0,1,0,11,0,0.00,0.28,0.28,0.88,5,45,160487,27752,22126
332,5,8,True,90,8,0,0,1,0,2,31,0,0.05,0.12,0.17,1.06,9,45,160178,10354,11968
334,1,18,False,90,6,0,0,1,0,0,25,0,0.09,0.00,0.09,0.66,7,50,306283,0,0
